race,gender,body_size,age_range,with_kids,kids_category,basket_size,basket_colour,attire,shirt_colour,shirt_type,pants_colour,pants_type,wash_item,washer_no,dryer_no,spectacles,timespent_minutes,buydrinks,totalspent_rm,latitude,longitude,num_of_baskets,location,amenity,road,quarter,town,city,state,iso3166-2-lvl4,postcode,neighbourhood,hamlet,residential,suburb,leisure,tourism,office,aeroway,building,industrial,highway,house_number,man_made,district,historic,landuse,shop,city_district,commercial,railway,craft,locality,retail,village,place,club,military,Super Dryclean Sdn Bhd,Jag Nasmech Sdn Bhd,Zack Laundry,Dobi Auto Sdn Bhd,Dobi Pro Enterprise,Laundry Bar (Pantai Hillpark) - 24 Hours,year,month,day,hour,minute,second
0,1,0,36.0,0,4,1,2,0,5,1,6,0,0,4,8,2,39.0,5.0,20.0,3.086389471,101.7001429,1.0,1986,326,120,125,6,0,2,1,57100.0,40,26,130,50,40,43,65,7,100,20,37,25,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,1,9,50,36
3,0,2,32.0,2,0,1,3,2,3,0,1,1,0,3,8,2,47.0,2.0,17.0,3.127084356,101.7064636,3.0,3011,326,58,125,6,0,2,1,57000.0,208,26,59,46,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,1,22,6,0,2
2,1,0,19.0,2,2,1,1,2,1,1,4,1,1,4,7,2,11.0,3.0,7.0,3.093033008,101.7020577,3.0,2179,326,148,125,6,0,2,1,57100.0,48,26,130,50,40,43,65,7,165,20,37,53,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,23,3,48,54
2,0,1,43.0,0,2,0,8,0,10,1,4,0,1,4,8,0,38.0,4.0,17.0,3.129063697,101.6803869,2.0,3068,326,299,125,6,0,2,1,59000.0,208,26,130,13,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,1,22,13,37
3,0,1,36.0,0,1,1,11,1,11,1,1,0,1,6,9,0,36.0,4.0,8.0,3.077247356,101.6894071,1.0,1755,326,1674,125,6,0,2,1,57000.0,187,26,130,34,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,2,21,14,27
0,1,1,27.0,2,2,0,6,1,1,0,1,1,0,6,9,2,15.0,0.0,11.0,3.135323652,101.6973762,3.0,3234,326,313,125,6,0,2,1,50000.0,28,26,130,17,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,4,22,38,31
0,1,2,18.0,2,1,1,8,1,0,1,7,0,0,4,9,2,22.0,3.0,16.0,3.072071908,101.6422368,2.0,1626,326,914,25,6,4,1,0,46050.0,208,26,130,45,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2015,12,4,19,59,50
1,1,0,25.0,0,4,0,5,2,5,0,1,0,0,5,9,0,28.0,1.0,7.0,3.100053608,101.7038608,1.0,2364,326,322,125,6,0,2,1,51020.0,208,26,130,50,40,43,65,7,165,20,33,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,6,0,43,52
0,1,0,51.0,0,1,1,7,2,0,1,0,1,0,6,8,0,54.0,4.0,20.0,3.119120181,101.7098383,3.0,2821,326,1658,125,6,0,2,1,55100.0,208,26,130,9,40,43,65,7,165,20,37,97,34,4,4,2,27,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,1,12,1,33,2
2,1,0,38.0,0,4,0,4,2,4,0,12,0,0,5,10,0,46.0,1.0,11.0,3.112194839,101.7017308,3.0,2662,326,1649,125,6,0,1,0,50600.0,208,26,130,23,40,43,65,7,165,6,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,21,15,7,46
1,1,0,44.0,2,2,1,2,0,2,1,1,1,0,3,7,0,19.0,3.0,16.0,3.125651997,101.6779513,1.0,2982,326,299,125,6,0,2,1,59000.0,208,26,130,13,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,6,16,27,58
2,0,1,23.0,2,2,1,4,1,6,1,7,1,1,3,8,2,27.0,3.0,20.0,3.07308593,101.6497321,1.0,1643,326,1099,125,6,0,2,1,58000.0,208,26,130,75,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2016,2,27,12,43,36
1,1,0,51.0,0,2,0,8,1,6,0,1,1,1,6,10,2,51.0,5.0,13.0,3.125903827,101.6662398,1.0,2987,326,1450,125,6,0,2,1,59100.0,26,26,130,13,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,22,17,26,56
3,0,0,18.0,0,0,1,7,0,7,1,9,1,0,4,7,2,59.0,4.0,12.0,3.110398552,101.6608653,2.0,2619,326,863,125,6,0,2,1,59200.0,208,26,130,44,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2016,1,24,0,57,29
2,1,1,18.0,0,4,1,8,0,2,1,0,0,1,5,10,2,59.0,5.0,20.0,3.131443808,101.7040675,3.0,3127,326,454,125,6,0,2,1,50150.0,208,26,130,46,40,43,65,7,95,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,4,20,39,55
3,0,2,58.0,0,2,1,2,0,0,0,8,1,0,6,7,2,27.0,2.0,8.0,3.136118981,101.7049423,1.0,3252,326,659,125,6,0,2,1,55200.0,208,26,130,46,40,43,65,7,31,20,37,82,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,2,22,11,29,36
3,1,1,33.0,2,2,0,3,0,1,1,12,1,1,5,10,0,44.0,5.0,15.0,3.107584831,101.6823298,3.0,2554,326,1480,125,6,0,2,1,50614.0,208,26,130,64,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2015,12,24,4,37,57
1,0,0,55.0,0,1,1,10,2,1,0,8,1,1,3,8,2,37.0,3.0,8.0,3.136595585,101.6664654,1.0,3267,326,265,125,6,0,2,1,59000.0,208,26,130,62,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,18,18,31,0
1,0,1,43.0,2,1,1,0,1,7,0,0,1,0,5,10,0,52.0,3.0,9.0,3.112452607,101.6711078,1.0,2669,326,1649,125,6,0,1,0,50600.0,208,26,130,23,40,43,65,7,160,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2015,12,31,15,52,45
0,0,0,30.0,0,1,1,7,0,1,0,8,1,1,5,8,0,13.0,3.0,11.0,3.091609365,101.704998,3.0,2139,326,1674,125,6,0,2,1,57100.0,48,26,130,50,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,28,18,41,32
2,1,1,55.0,2,0,1,2,2,6,0,12,0,1,4,9,0,14.0,0.0,10.0,3.107994764,101.6728647,2.0,2569,326,1357,125,6,0,2,1,59200.0,208,26,130,44,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2015,12,8,11,25,4
1,0,2,58.0,0,2,1,7,1,2,1,4,0,1,5,10,0,47.0,2.0,13.0,3.070439926,101.6514383,3.0,1585,326,1198,25,6,4,1,0,46050.0,208,26,130,45,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2016,1,12,16,53,6
1,0,0,33.0,2,1,0,11,2,7,1,12,1,0,5,9,0,30.0,0.0,7.0,3.105889372,101.7095084,1.0,2510,326,1369,125,6,0,2,1,51020.0,208,26,130,9,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,13,14,29,53
3,0,2,38.0,2,1,1,6,1,0,1,3,1,1,6,8,2,45.0,2.0,19.0,3.099966229,101.6839431,2.0,2362,326,440,125,6,0,2,1,58100.0,124,26,130,64,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,5,20,27,33
3,0,1,33.0,0,2,1,8,1,6,1,0,1,0,6,9,0,59.0,2.0,14.0,3.128541732,101.7042337,1.0,3052,326,454,125,6,0,2,1,55200.0,208,26,130,46,40,43,65,7,142,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,28,8,4,21
3,1,2,55.0,0,2,0,0,0,0,0,8,1,1,4,10,0,50.0,0.0,8.0,3.093168941,101.6519992,1.0,2183,326,182,98,6,4,1,0,46000.0,208,26,130,19,40,43,21,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,15,13,49,10
0,1,1,19.0,0,1,1,10,0,2,0,5,0,1,3,8,2,58.0,3.0,11.0,3.137255255,101.6771818,2.0,3279,326,1591,125,6,0,2,1,59000.0,27,26,130,63,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,13,22,19,42
2,1,0,45.0,2,4,0,11,1,6,0,6,0,0,6,9,2,35.0,5.0,16.0,3.131024927,101.6613355,1.0,3114,326,1375,125,6,0,2,1,59100.0,24,26,130,13,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,13,3,37,2
1,1,1,27.0,2,4,1,8,0,6,1,8,0,1,5,7,2,25.0,3.0,9.0,3.072955739,101.7014659,1.0,1641,326,1674,125,6,0,2,1,57000.0,117,26,130,3,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,23,8,33,44
0,0,0,53.0,2,2,0,3,2,2,1,1,0,0,3,10,0,26.0,5.0,13.0,3.096842963,101.6711673,1.0,2291,326,1674,125,6,0,2,1,59200.0,208,26,57,44,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2015,12,11,9,15,5
2,0,2,52.0,2,0,1,11,2,4,1,7,1,1,5,10,2,43.0,3.0,15.0,3.138146605,101.6689711,1.0,3299,326,298,125,6,0,2,1,59000.0,208,26,130,62,40,43,65,7,165,20,37,97,34,4,4,2,45,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,13,7,51,33
0,1,1,40.0,2,1,1,7,2,4,0,1,0,0,4,9,2,26.0,4.0,7.0,3.108288742,101.6917007,3.0,2579,326,1649,125,6,0,1,0,50600.0,208,26,130,23,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,7,6,22,5
1,0,2,60.0,2,1,0,10,1,2,1,1,0,0,6,10,0,15.0,1.0,11.0,3.082902195,101.6593419,2.0,1901,326,114,77,6,4,1,0,46000.0,208,26,130,19,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2016,2,10,12,24,13
0,0,2,38.0,2,2,0,10,1,1,0,9,1,1,4,9,0,13.0,4.0,14.0,3.120319467,101.6965347,3.0,2848,326,1674,125,6,0,2,1,50460.0,208,26,130,55,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,1,17,59,4
0,0,0,38.0,0,2,1,11,1,0,0,0,0,0,4,8,0,54.0,1.0,12.0,3.081109963,101.6620437,3.0,1863,326,1674,125,6,0,2,1,58000.0,94,26,130,67,40,43,65,7,165,20,37,97,34,4,4,2,44,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2016,1,21,14,17,1
0,0,1,42.0,0,4,0,7,1,0,0,7,1,0,6,10,0,24.0,4.0,16.0,3.067132026,101.6673096,3.0,1495,262,270,125,6,0,2,1,58200.0,203,26,130,67,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2016,1,4,9,0,28
1,1,0,31.0,2,1,1,2,0,0,1,3,1,1,4,10,2,46.0,3.0,12.0,3.132142117,101.6684519,3.0,3142,326,1236,125,6,0,2,1,59100.0,24,26,130,13,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,24,10,28,17
0,0,1,41.0,2,0,1,10,1,0,0,4,0,0,3,9,2,30.0,4.0,19.0,3.121790257,101.6446494,2.0,2883,326,417,125,6,4,1,0,47350.0,208,26,130,75,40,43,65,7,165,20,37,29,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,3,21,56,49
3,0,1,57.0,2,4,1,0,1,11,0,4,0,0,5,10,2,17.0,2.0,19.0,3.109324303,101.7067005,1.0,2599,326,323,125,6,0,2,1,55200.0,83,26,130,75,40,43,65,7,25,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,10,1,12,30
0,1,1,44.0,0,4,1,6,0,1,0,2,0,0,3,9,2,16.0,4.0,8.0,3.138208199,101.6807052,1.0,3300,326,20,125,6,0,2,1,50566.0,208,26,130,13,40,43,65,7,165,20,37,97,34,4,1,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,31,5,29,18
1,1,2,54.0,0,2,1,6,1,7,1,7,0,1,6,9,0,34.0,1.0,9.0,3.06753981,101.6988012,3.0,1507,326,1311,125,6,0,2,1,57000.0,208,26,126,3,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,19,20,38,45
3,1,2,35.0,0,2,1,2,0,2,0,0,0,0,4,7,2,47.0,4.0,15.0,3.120020042,101.6423861,2.0,2843,326,1413,75,6,4,1,0,47350.0,208,26,130,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,2,17,2,40
2,0,0,58.0,2,2,1,7,1,11,1,11,0,0,3,7,0,59.0,0.0,15.0,3.12161884,101.6904693,2.0,2875,326,1524,125,6,0,2,1,50460.0,208,26,45,55,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,3,11,33,28
0,1,1,48.0,0,1,0,10,2,10,0,7,1,1,4,8,2,14.0,4.0,18.0,3.073533387,101.6777969,1.0,1656,326,510,125,6,0,2,1,58200.0,208,26,105,67,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,8,10,43,28
3,1,1,30.0,0,2,1,3,1,5,0,12,1,0,4,9,0,14.0,4.0,17.0,3.106481819,101.7026045,2.0,2525,326,1674,125,6,0,2,1,51020.0,83,26,130,75,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,13,6,41,1
2,0,1,41.0,2,0,1,5,1,8,0,6,1,1,5,9,0,30.0,5.0,12.0,3.098777753,101.6793733,1.0,2333,326,453,125,6,0,2,1,58100.0,208,26,130,64,40,43,65,7,165,20,37,54,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2016,2,3,0,47,40
3,1,0,45.0,2,2,1,1,2,5,1,6,1,1,6,7,0,18.0,4.0,21.0,3.106632651,101.6766203,3.0,2531,326,119,125,6,0,2,1,58000.0,208,26,130,64,40,43,65,7,57,20,37,23,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2016,2,11,13,29,21
1,0,0,52.0,2,0,0,10,1,3,1,9,1,1,4,9,2,60.0,1.0,13.0,3.128648532,101.7061874,3.0,3055,326,454,125,6,0,2,1,55200.0,208,26,130,46,40,43,65,7,142,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,4,12,9,51
1,0,1,34.0,2,1,0,10,2,7,0,8,0,1,5,10,0,52.0,1.0,18.0,3.133147949,101.6542731,3.0,3169,326,1398,125,6,0,2,1,50603.0,24,26,130,13,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,0,0,0,0,0,0,0,2015,12,14,4,4,8
0,1,0,60.0,2,4,0,4,1,0,1,9,1,0,5,10,2,51.0,5.0,21.0,3.129729713,101.6626676,1.0,3089,326,1525,125,6,0,2,1,59100.0,26,26,130,13,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,29,6,17,12
1,0,2,22.0,0,1,1,1,2,2,1,11,0,0,5,9,0,56.0,2.0,7.0,3.067429994,101.6775718,3.0,1503,326,508,125,6,0,2,1,57000.0,208,26,105,67,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,4,7,41,30
3,0,2,22.0,2,1,1,0,1,6,1,4,0,1,6,10,0,39.0,2.0,11.0,3.073364404,101.6752316,2.0,1653,326,518,125,6,0,2,1,58200.0,208,26,105,67,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,9,6,15,13
3,1,0,32.0,0,2,0,0,2,8,0,7,1,1,6,10,0,44.0,1.0,10.0,3.120388676,101.699208,1.0,2849,326,1674,125,6,0,2,1,50460.0,208,26,130,75,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,7,19,22,6
3,0,1,19.0,0,0,1,10,1,2,1,5,1,1,3,8,0,49.0,1.0,14.0,3.090013357,101.6987256,2.0,2099,326,118,125,6,0,2,1,57100.0,40,26,130,50,40,43,65,7,113,20,37,73,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,21,4,28,11
0,0,1,58.0,2,2,1,4,2,7,0,0,0,1,5,10,2,25.0,2.0,15.0,3.070658568,101.6832808,1.0,1591,326,699,125,6,0,2,1,57000.0,208,26,130,3,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,28,2,59,8
0,0,1,21.0,0,0,0,1,0,7,1,3,1,0,5,8,2,56.0,3.0,11.0,3.091962536,101.6786532,2.0,2148,326,631,125,6,0,2,1,58200.0,147,26,130,34,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,3,20,21,33
1,1,1,60.0,2,4,1,10,0,5,1,8,1,1,4,8,2,37.0,2.0,10.0,3.080479915,101.6566802,3.0,1843,326,1416,125,6,4,1,0,46000.0,136,26,130,39,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2016,2,24,5,48,31
2,0,0,25.0,2,0,0,10,0,11,0,5,1,1,4,7,2,32.0,5.0,18.0,3.127426651,101.6958738,2.0,3021,326,1384,125,6,0,2,1,50460.0,28,26,130,55,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,1,17,16,29,47
1,1,2,25.0,2,2,1,4,1,5,0,9,1,0,4,10,0,22.0,0.0,15.0,3.12873365,101.6737838,1.0,3062,156,665,125,6,0,2,1,59000.0,208,26,130,13,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,22,18,10,39
3,0,1,36.0,2,4,1,10,0,10,1,9,1,1,3,7,2,41.0,0.0,17.0,3.11473239,101.6723862,3.0,2724,326,1357,125,6,0,2,1,50614.0,208,26,130,44,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2016,1,28,13,8,9
3,0,2,49.0,0,0,1,4,1,5,0,11,1,0,5,7,2,43.0,1.0,8.0,3.084645163,101.641107,2.0,1948,326,194,125,6,4,1,0,46050.0,208,26,130,39,40,43,65,7,165,19,37,50,34,3,4,2,28,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2016,2,21,10,13,12
3,0,2,44.0,2,2,1,6,1,3,0,6,1,1,6,9,2,30.0,4.0,15.0,3.1335038,101.6889196,3.0,3184,26,1266,125,6,0,2,1,50470.0,208,26,130,15,40,43,65,7,165,20,37,68,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,19,23,21,3
1,0,2,19.0,2,2,0,7,2,5,0,8,1,0,4,9,2,28.0,1.0,12.0,3.123452446,101.645807,1.0,2931,326,417,125,6,4,1,0,46350.0,208,26,130,75,40,43,65,7,147,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,27,21,25,43
1,0,2,43.0,2,4,1,5,1,5,1,6,0,0,4,8,0,15.0,4.0,15.0,3.130815936,101.6508325,3.0,3112,326,1398,125,6,0,2,1,50603.0,24,26,130,13,40,19,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,13,3,39,7
3,0,0,21.0,0,4,1,0,2,0,1,7,0,1,6,8,0,27.0,5.0,13.0,3.127911489,101.6935988,3.0,3030,104,1174,125,6,0,2,1,50460.0,28,26,130,55,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,1,3,19,26,51
3,0,1,45.0,2,2,0,4,1,2,0,7,0,1,5,7,0,59.0,5.0,7.0,3.120318944,101.6882341,1.0,2847,326,1674,125,6,0,2,1,50460.0,208,26,130,55,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,8,9,29,52
2,1,2,40.0,2,0,0,5,2,7,0,12,0,1,4,10,0,56.0,0.0,8.0,3.081248759,101.686199,1.0,1866,143,1084,125,6,0,2,1,58200.0,187,26,130,34,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,18,20,13,44
2,1,0,41.0,0,2,1,10,2,10,1,12,0,1,6,9,2,54.0,1.0,20.0,3.074407398,101.700166,3.0,1676,326,1132,125,6,0,2,1,57000.0,208,26,125,3,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,28,0,19,53
3,0,2,28.0,2,0,0,3,1,8,1,5,0,1,3,7,2,32.0,1.0,7.0,3.081093518,101.6711,1.0,1862,326,483,125,6,0,2,1,58200.0,201,26,130,67,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,25,15,59,50
3,1,2,29.0,0,4,1,10,2,7,1,1,1,1,6,8,2,58.0,5.0,12.0,3.132501232,101.6957238,1.0,3156,326,534,125,6,0,2,1,50460.0,28,26,130,75,40,26,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,1,30,22,37,59
2,0,0,27.0,0,2,0,10,1,2,1,1,1,0,5,10,2,32.0,4.0,18.0,3.06927386,101.6744841,1.0,1551,326,507,125,6,0,2,1,58200.0,208,26,105,67,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,3,13,7,56
2,1,1,22.0,2,1,0,10,0,6,1,8,1,0,4,7,0,31.0,5.0,13.0,3.104753121,101.698482,1.0,2489,326,1649,125,6,0,1,0,50600.0,208,26,130,23,40,43,65,7,165,6,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,31,22,36,19
0,0,2,24.0,0,4,1,0,2,11,1,6,0,1,6,7,2,48.0,2.0,8.0,3.109985078,101.6452402,2.0,2611,326,420,125,6,4,1,0,46200.0,92,26,130,40,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,16,9,28,34
2,0,1,56.0,0,4,1,11,1,7,0,6,0,0,5,9,0,48.0,2.0,20.0,3.09707371,101.6863658,3.0,2299,326,43,125,6,0,2,1,58100.0,124,26,130,64,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,13,16,4,15
2,1,2,29.0,2,0,0,1,1,1,1,11,0,0,3,7,0,53.0,3.0,12.0,3.138474127,101.6672578,1.0,3314,326,298,125,6,0,2,1,59000.0,208,26,130,62,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,9,5,58,32
0,1,2,29.0,2,1,1,8,2,11,0,6,0,1,6,7,0,54.0,0.0,20.0,3.13822344,101.6786608,1.0,3302,326,17,125,6,0,2,1,59000.0,27,26,130,13,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,19,2,56,3
0,0,2,25.0,2,2,0,3,2,11,0,11,1,1,3,9,2,42.0,0.0,13.0,3.100280762,101.6694273,2.0,2370,326,1357,125,6,0,2,1,58000.0,208,26,130,44,40,43,65,7,165,20,37,97,9,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2015,12,4,5,57,12
2,0,0,50.0,2,2,1,5,0,1,1,8,0,1,5,9,2,17.0,0.0,16.0,3.108701057,101.670334,1.0,2593,87,1674,125,6,0,2,1,59200.0,106,26,130,44,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2016,1,2,17,37,36
0,0,2,25.0,2,1,1,7,1,2,1,4,0,0,5,7,0,34.0,5.0,19.0,3.094432547,101.7083701,3.0,2220,326,146,125,6,0,2,1,51020.0,48,26,130,50,40,43,65,7,165,20,37,63,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,19,17,5,28
0,0,2,60.0,2,1,0,3,1,2,0,7,0,1,4,9,2,48.0,0.0,18.0,3.102521185,101.6946693,1.0,2438,326,1373,125,6,0,2,1,58100.0,208,26,130,64,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,14,2,0,10
3,0,2,54.0,2,2,0,0,2,5,1,12,1,1,5,8,0,20.0,0.0,10.0,3.103380078,101.6567284,2.0,2459,326,1421,98,6,4,1,0,46000.0,208,26,130,19,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2016,2,14,16,30,25
3,1,2,46.0,0,4,0,1,2,11,0,1,0,0,5,9,2,43.0,5.0,20.0,3.135584466,101.7016669,3.0,3240,67,398,125,6,0,2,1,50150.0,208,26,52,46,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,18,12,51,4
